store_nbr,family,actual_sales,predicted_sales,mae
8,GROCERY II,1849.0,1894.4658882941344,10.87013348309076
10,"LIQUOR,WINE,BEER",634.0,852.4172009645276,10.859336124128886
28,LAWN AND GARDEN,317.0,648.8488354479568,10.76890057576225
19,HOME AND KITCHEN I,699.0,1037.9982468625035,10.757844274789699
42,HOME AND KITCHEN II,906.0,816.2898569315666,10.680460458401011
36,LAWN AND GARDEN,1284.0,1481.1678684167434,10.650948872554471
16,MEATS,2684.615,2673.1092398814026,10.621489654349146
42,PREPARED FOODS,2633.780997,2684.729810619124,10.600478590001625
27,HOME AND KITCHEN II,1357.0,1334.5168249025478,10.592579557042248
27,LAWN AND GARDEN,1763.0,1826.4212194495617,10.55120985351312
28,BABY CARE,1.0,485.6459882817069,10.53578235395015
5,EGGS,4039.0,4141.2666268525,10.443346277596572
45,LADIESWEAR,1263.0,1401.3788061505284,10.42199297951297
8,LADIESWEAR,1578.0,1643.4416958850584,10.417022983558482
45,PET SUPPLIES,1174.0,1420.6078452610689,10.340875832123874
29,PREPARED FOODS,3071.672998,3070.669171848076,10.305942761797661
7,LINGERIE,379.0,649.4472508159683,10.292499962679107
44,PET SUPPLIES,2023.0,2155.661634738184,10.229293086894394
50,CELEBRATION,1636.0,1571.3778778297428,10.198683725172746
53,HOME AND KITCHEN I,1367.0,1479.0311293624293,10.186325381723433
34,HOME AND KITCHEN I,1470.0,1575.5269213551383,10.108301684591483
17,HOME AND KITCHEN I,1030.0,1210.2161781052964,10.103257295477224
48,HOME AND KITCHEN I,1572.0,1619.0840780162,9.979056055743499
6,GROCERY II,1757.0,1813.490577242445,9.94812948724874
17,PREPARED FOODS,2829.0,2881.797002883432,9.942644698976368
13,FROZEN FOODS,1625.501,1648.8786262845433,9.940619637550451
7,GROCERY II,1906.0,1981.8870927395105,9.918663061979576
44,LADIESWEAR,1472.0,1641.1536014813819,9.732395112505927
38,HOME AND KITCHEN I,1678.0,1556.5914304500034,9.688891476507854
15,FROZEN FOODS,3125.189,3067.5866396803212,9.631938761071995
19,FROZEN FOODS,2086.731004,2303.1774217001644,9.592432984181405
21,HOME AND KITCHEN II,1523.0,1742.1199667729675,9.566611293737697
25,HOME AND KITCHEN I,841.0,858.0238474320853,9.55032568756575
15,PREPARED FOODS,1938.0,1938.639932652537,9.516150363933468
30,FROZEN FOODS,2308.256998,2353.6058239372433,9.498189991815847
47,SEAFOOD,3464.558,3497.3323747493405,9.479957501579408
54,MEATS,2593.149999,2620.439453248522,9.465456652449024
39,LADIESWEAR,279.0,573.2008061883278,9.443117833851597
44,LINGERIE,1152.0,1053.6304951837876,9.438673276425444
36,PREPARED FOODS,2202.62,2146.4570489272437,9.43699361929935
39,GROCERY II,1700.0,1829.8787281389348,9.429441787736925
23,GROCERY II,1205.0,1261.6859812239002,9.428386525323644
7,LAWN AND GARDEN,1985.0,2069.3079626746844,9.41640216305062
19,HOME AND KITCHEN II,782.0,724.124807100208,9.352316755244676
25,LAWN AND GARDEN,1226.0,1297.0597932846867,9.34599589160002
47,LAWN AND GARDEN,1586.0,1696.0922640731762,9.337434800503846
20,HOME AND KITCHEN I,1099.0,1286.2651155129654,9.284480103622105
10,SCHOOL AND OFFICE SUPPLIES,39.0,433.2280603068794,9.276036322817925
9,HOME AND KITCHEN II,1975.0,1916.3515228041713,9.273629169877964
1,CELEBRATION,638.0,761.3197296112502,9.185411645052644
24,HOME AND KITCHEN I,982.0,1314.884120822079,9.14390435599279
27,GROCERY II,1423.0,1348.75089597665,9.107639214364486
8,SEAFOOD,1910.8600000000001,2027.0009358284753,9.039291010401813
42,GROCERY II,1570.0,1582.3603294396764,9.016856006559886
25,PREPARED FOODS,1763.064006,1639.2501702438894,8.967648281800622
41,LADIESWEAR,937.0,1043.0824017857203,8.8899119128444
1,GROCERY II,944.0,1041.410850859934,8.86826809248509
24,LAWN AND GARDEN,1864.0,1995.9458290137259,8.86251398330147
4,GROCERY II,1184.0,1165.5763620718021,8.858587635525938
46,PLAYERS AND ELECTRONICS,2139.0,2174.461348326462,8.841479148085176
48,LADIESWEAR,1194.0,1366.9330158879582,8.791260749252507
28,CELEBRATION,778.0,911.5221293208047,8.7794699946223
34,HOME AND KITCHEN II,1762.0,1820.3928304657697,8.75006025458901
51,SEAFOOD,2325.056997,2359.0432000590326,8.706601257854382
46,LADIESWEAR,1448.0,1590.3847970746149,8.663241425675135
45,CELEBRATION,1351.0,1457.4206159506666,8.62969435030646
46,SEAFOOD,2404.926008,2396.126397509814,8.574159308135199
11,HOME AND KITCHEN I,1173.0,1321.0851516900807,8.566573790361742
1,SEAFOOD,1180.1290007,1175.8720609872253,8.506283484166133
44,LAWN AND GARDEN,1260.0,1256.768844035259,8.492838562518909
31,"LIQUOR,WINE,BEER",879.0,1059.2994437769805,8.42003930680729
28,GROCERY II,754.0,687.0700684724317,8.391333014455286
37,LADIESWEAR,1199.0,1202.4337781673892,8.337920583105316
14,GROCERY II,568.0,656.5051375235167,8.33238353930019
38,GROCERY II,1339.0,1271.9879711613592,8.30063511904067
8,LINGERIE,1050.0,1004.5910891501144,8.275890424944425
22,GROCERY II,497.0,551.4270458139988,8.120889610445408
22,HOME AND KITCHEN I,970.0,1030.545131866572,8.079646679164785
15,"LIQUOR,WINE,BEER",1107.0,1147.5895438490138,8.075835911102303
44,PLAYERS AND ELECTRONICS,1805.0,1807.767475537734,8.052574906453964
11,LADIESWEAR,569.0,691.3274402052515,8.046125695810643
38,LAWN AND GARDEN,931.0,1106.1886246055044,8.035943890420947
16,PREPARED FOODS,1690.0,1658.6917004243005,8.009286362716468
1,HOME AND KITCHEN II,1076.0,1103.487927253293,7.996496208970073
40,GROCERY II,646.0,715.0610867738031,7.977807604459148
29,GROCERY II,925.0,922.3363668110461,7.8798472036513125
23,PREPARED FOODS,1568.452002,1610.9416110033574,7.830008596883237
32,FROZEN FOODS,943.857,1092.632230027005,7.812135501001674
42,LAWN AND GARDEN,1827.0,1889.4406127469415,7.796985841316962
49,LINGERIE,522.0,715.0415687670818,7.772156300066877
26,PREPARED FOODS,1103.0,1147.6527434216898,7.771697361601283
5,HOME AND KITCHEN I,1336.0,1462.338434747741,7.7419965847032755
46,LAWN AND GARDEN,1338.0,1417.0768999442748,7.685387006843933
14,CELEBRATION,421.0,538.0626954634017,7.668167488329248
25,GROCERY II,1047.0,968.1341975297,7.652260391319572
2,LAWN AND GARDEN,787.0,902.8181628829536,7.6355748274428406
49,CELEBRATION,1197.0,1260.2290936855106,7.626821238752439
8,LAWN AND GARDEN,1715.0,1839.1599495948046,7.616797878293523
47,CELEBRATION,1105.0,1132.3251530013113,7.611128868987122
14,HOME AND KITCHEN II,1065.0,1061.715923371547,7.572284377270755
41,LAWN AND GARDEN,992.0,1061.6094372621199,7.554085094888452
5,CELEBRATION,1064.0,1030.3067707533498,7.517861223971136
9,LADIESWEAR,602.0,811.1565194600411,7.485519428975192
41,HOME AND KITCHEN I,1276.0,1363.9215487074018,7.459446152529822
44,MAGAZINES,1242.0,1195.5713114584746,7.422473243090093
4,HOME AND KITCHEN I,674.0,776.3175177845458,7.411029632485543
31,GROCERY II,712.0,789.6116145409387,7.4029469892417215
26,EGGS,1702.0,1800.3067553936646,7.400704822051236
7,SEAFOOD,1942.874,1987.5690592870765,7.395206742046332
6,SEAFOOD,1810.306002,1897.2073007672152,7.38588426901553
10,PREPARED FOODS,1244.0,1203.5607751113866,7.328458385825798
15,HOME AND KITCHEN I,638.0,809.1732342683628,7.283036076850796
13,GROCERY II,693.0,709.8543048340294,7.226237039592084
10,FROZEN FOODS,1637.334002,1631.1849416338966,7.208083087618439
31,HOME AND KITCHEN I,1179.0,1338.4910372828408,7.198058635368271
40,CELEBRATION,465.0,431.2234249800026,7.116372271113449
6,CELEBRATION,618.0,752.8040421010733,7.044577574810966
13,HOME AND KITCHEN I,701.0,677.0134380831606,7.033715327922466
28,HOME AND KITCHEN II,933.0,934.9705599298651,7.023941834145351
37,LAWN AND GARDEN,1249.0,1323.3679701392139,7.015424033615057
31,HOME AND KITCHEN II,1019.0,998.908106890035,6.9996783959433175
14,SCHOOL AND OFFICE SUPPLIES,55.0,355.8772337996078,6.932765861149382
8,CELEBRATION,1020.0,1067.8543007859714,6.931828976154467
12,HOME AND KITCHEN I,752.0,944.780472394786,6.922420040370973
3,LINGERIE,1023.0,1069.5378402708118,6.894197531015976
11,CELEBRATION,727.0,761.918179152695,6.858411499308286
17,GROCERY II,753.0,819.0381603759173,6.797169632386673
23,EGGS,2334.0,2461.155068672079,6.760186826260202
36,GROCERY II,387.0,440.83882501856544,6.746866541781937
24,SEAFOOD,1184.4390045,1245.1690682273606,6.7090792152603935
49,PLAYERS AND ELECTRONICS,1570.0,1647.1964627292698,6.70751184191043
2,LADIESWEAR,1146.0,1237.3947193022793,6.695830088361002
13,PREPARED FOODS,1109.0,1125.9360756330366,6.658877413140038
23,CELEBRATION,608.0,674.7061285247544,6.639067109611792
4,LADIESWEAR,925.0,998.9917572908611,6.626142387194749
40,SEAFOOD,306.0,433.35340675858805,6.61923868560885
39,HOME AND KITCHEN I,1169.0,1225.6212237757534,6.611952783586412
46,HOME AND KITCHEN II,1222.0,1342.4992331084327,6.610230161626801
5,HOME AND KITCHEN II,1043.0,1094.556324122842,6.520903068482372
5,LADIESWEAR,648.0,691.1410791626114,6.470856549880453
46,PET SUPPLIES,1250.0,1261.2894247984386,6.456367437621634
25,HOME AND KITCHEN II,784.0,782.2477962827188,6.445336479336773
33,CELEBRATION,395.0,485.2549954442349,6.444354211698643
11,HOME AND KITCHEN II,981.0,1011.4694789472007,6.435109625700521
38,CELEBRATION,662.0,723.2341599673264,6.427687011643909
45,PLAYERS AND ELECTRONICS,1441.0,1416.2806703802646,6.415597494844086
2,SEAFOOD,1644.674,1712.359156659946,6.4097613740776245
39,HOME AND KITCHEN II,923.0,941.9341142742674,6.384581682142116
23,HOME AND KITCHEN I,674.0,819.1547283292687,6.382789395123496
27,CELEBRATION,805.0,851.8116211318107,6.347580228216269
8,PET SUPPLIES,968.0,997.7120983517218,6.3453470246897785
50,SEAFOOD,950.8560005,965.8538604456542,6.256055704279018
20,SEAFOOD,732.0279931,840.000198388554,6.232608708315031
1,LAWN AND GARDEN,878.0,908.8576766010636,6.198293093161153
24,CELEBRATION,801.0,785.3946344444993,6.189864031088929
14,HOME AND KITCHEN I,546.0,655.5134614309947,6.18232989506451
48,CELEBRATION,897.0,923.9067237499102,6.1670677445138535
43,HOME AND KITCHEN II,951.0,946.025729729353,6.156716768570372
7,CELEBRATION,879.0,907.0744388261166,6.14985457973975
38,LADIESWEAR,1162.0,1197.9798338316648,6.146145582394344
52,PLAYERS AND ELECTRONICS,1290.0,1271.1493919636544,6.141638711959286
50,PLAYERS AND ELECTRONICS,1192.0,1192.106406480202,6.135202171723575
20,GROCERY II,693.0,831.0795899313628,6.112591582144534
43,CELEBRATION,787.0,819.4181047015869,6.104884679044909
1,MAGAZINES,287.0,407.1651384243613,6.068810691568977
42,LADIESWEAR,870.0,978.7880246151149,6.064821994168454
9,CELEBRATION,772.0,894.6847397793174,6.0382929742423315
32,HOME AND KITCHEN I,542.0,722.1615852324036,6.02142702090647
30,PREPARED FOODS,1005.0,963.0928283577783,6.0087565081307615
17,HOME AND KITCHEN II,1178.0,1088.6351970955652,5.978628619907516
27,SEAFOOD,822.6819985,839.3709725365071,5.973748616439379
3,PLAYERS AND ELECTRONICS,1191.0,1215.9634834889482,5.961524448719651
21,GROCERY II,832.0,843.0715445368653,5.944635029934678
12,CELEBRATION,494.0,463.6098573458515,5.880219874060505
40,HOME AND KITCHEN II,1185.0,1204.253421864697,5.866382010316047
29,HOME AND KITCHEN II,974.0,1001.0393108646051,5.8322916351738
18,SEAFOOD,707.4190015,763.2998560917262,5.832101129013297
47,PET SUPPLIES,1252.0,1328.0057211439178,5.825199523466727
47,PLAYERS AND ELECTRONICS,1467.0,1439.4475656061554,5.777704406486742
4,LAWN AND GARDEN,1015.0,1117.8337199683158,5.775062586727193
6,LAWN AND GARDEN,873.0,882.1966121735386,5.71101385350454
19,LADIESWEAR,395.0,451.3007213565998,5.706026246698884
43,HOME AND KITCHEN I,727.0,729.4742616990654,5.675908997792177
48,PLAYERS AND ELECTRONICS,1206.0,1233.2521178058478,5.6611263319138905
51,CELEBRATION,461.0,534.7084555672052,5.6080090361280295
46,CELEBRATION,748.0,819.2125847090628,5.605262301995601
46,LINGERIE,388.0,501.3083481280726,5.574666402024798
35,HOME AND KITCHEN I,534.0,679.8480459503409,5.563869357136953
49,PET SUPPLIES,1026.0,1054.9820997359554,5.521266365969441
19,PREPARED FOODS,1223.0,1300.4000746151391,5.502274686300488
15,GROCERY II,373.0,420.19413368689885,5.459277382685469
35,HOME AND KITCHEN II,400.0,460.9576159630242,5.458157075990601
48,SEAFOOD,1170.6680000000001,1167.2063233064553,5.429617055879966
33,HOME AND KITCHEN II,825.0,878.7270919629619,5.4194047450920815
51,PET SUPPLIES,1061.0,1109.6493550333369,5.416591420725854
22,HOME AND KITCHEN II,815.0,862.1423412530173,5.407393605556181
9,BEAUTY,386.0,492.5943091917515,5.405327649656547
18,GROCERY II,656.0,657.2469512205198,5.399515606238691
8,MAGAZINES,879.0,849.3290671298282,5.388676231585437
17,AUTOMOTIVE,421.0,502.14896269368603,5.365275976040893
16,HOME AND KITCHEN I,565.0,575.0294270334276,5.362588955682503
49,MAGAZINES,886.0,836.279372295442,5.36246347748985
54,GROCERY II,415.0,342.1337127982041,5.354297437557285
39,LAWN AND GARDEN,751.0,792.1842725110026,5.343127472719608
53,LAWN AND GARDEN,640.0,663.6673998376972,5.332179719750624
24,LADIESWEAR,611.0,604.9219428548685,5.327774822570046
2,PLAYERS AND ELECTRONICS,417.0,548.247110021266,5.300606069661839
41,CELEBRATION,576.0,597.3949125522882,5.288001085386636
20,HOME AND KITCHEN II,783.0,797.9373713215822,5.283595616679974
48,BEAUTY,985.0,951.9017793417223,5.270348811714212
49,LADIESWEAR,841.0,923.140856611241,5.265774372451488
17,CELEBRATION,322.0,402.65934950644953,5.250968059835391
9,GROCERY II,622.0,686.1340046469627,5.247507592786501
48,LAWN AND GARDEN,653.0,681.186823711459,5.234150659638944
52,AUTOMOTIVE,554.0,605.7937635232151,5.207544433830665
38,PET SUPPLIES,408.0,531.7613648408307,5.196767981144789
33,LINGERIE,650.0,667.0190275966837,5.1959201144101455
7,LADIESWEAR,722.0,758.2970358487569,5.19544624019943
47,MAGAZINES,697.0,687.2729728645076,5.1579332603436026
9,SEAFOOD,809.4039995,871.3567869870953,5.155704186917949
35,PREPARED FOODS,865.0,814.9194398220271,5.144348278568303
51,PLAYERS AND ELECTRONICS,500.0,572.8020378595456,5.116873988418999
1,LINGERIE,322.0,358.16634666939467,5.112429912466994
24,MAGAZINES,584.0,555.9681138097162,5.098482220874423
6,LINGERIE,435.0,471.80200577295193,5.002579776339571
12,GROCERY II,496.0,495.0911659921104,4.998453347087161
7,MAGAZINES,607.0,577.4142533036768,4.98340533946445
53,GROCERY II,795.0,834.7190176401341,4.968226559757683
37,SEAFOOD,549.2469985,645.1884711743272,4.960273362963911
50,BEAUTY,683.0,722.7677420103828,4.9544204112594405
48,PET SUPPLIES,933.0,993.3756076296513,4.929712123728979
15,HOME AND KITCHEN II,863.0,864.4244645749488,4.922527469481893
45,MAGAZINES,980.0,928.6543156311551,4.919814380651955
3,PET SUPPLIES,956.0,966.8964571922205,4.889743173569933
18,HOME AND KITCHEN II,802.0,750.8795312382417,4.885553659073668
22,LINGERIE,256.0,373.59032696367944,4.870295100226256
44,BEAUTY,809.0,844.6408063744861,4.828992109839036
39,AUTOMOTIVE,443.0,503.66414081334284,4.824015443275498
12,HOME AND KITCHEN II,953.0,875.09721235486,4.817244380749928
5,LINGERIE,550.0,554.4036910469362,4.809246699120325
19,AUTOMOTIVE,326.0,412.18459005463853,4.806370717399392
20,LAWN AND GARDEN,318.0,416.3496745650776,4.790399623976524
48,AUTOMOTIVE,654.0,717.6991029328929,4.788193939264781
1,LADIESWEAR,604.0,608.1868317845151,4.7853275804555215
24,LINGERIE,468.0,469.94956232843816,4.761841916601709
43,LAWN AND GARDEN,432.0,454.2778651506422,4.74155196593887
17,SEAFOOD,752.0,769.8520849926141,4.735435556404329
4,SEAFOOD,1225.018,1278.9804547004178,4.733556264200409
42,SEAFOOD,786.791,843.0099102302031,4.714150387160784
47,BEAUTY,940.0,931.5052290794151,4.71382655808094
4,HOME AND KITCHEN II,583.0,662.8193972460195,4.689044894292112
31,LINGERIE,466.0,499.7295957866106,4.672340441847496
45,BEAUTY,679.0,662.674929924935,4.671673721354792
43,GROCERY II,523.0,508.9349500227257,4.669254241757553
53,LADIESWEAR,282.0,328.08485588279814,4.662469640341662
39,LINGERIE,389.0,420.9336331901394,4.657318786819341
27,PET SUPPLIES,495.0,542.0951386076036,4.641762565432487
37,PET SUPPLIES,566.0,534.9331071034278,4.623505504441813
49,AUTOMOTIVE,561.0,558.7195135989502,4.6116661115155555
52,CELEBRATION,569.0,528.1047275584798,4.610060631474073
9,AUTOMOTIVE,582.0,577.7656288349451,4.60789183397183
47,AUTOMOTIVE,775.0,778.7192897037455,4.601457261508586
26,HOME AND KITCHEN I,560.0,644.3316950837982,4.600574653913411
46,BEAUTY,930.0,903.3411283060514,4.595231264887284
2,CELEBRATION,580.0,613.600738817696,4.593856059125263
52,SEAFOOD,435.076999,508.01033845660027,4.577947864882803
42,CELEBRATION,470.0,536.316171641999,4.568032665611615
52,PET SUPPLIES,741.0,760.3202868413753,4.567416793614953
27,LADIESWEAR,398.0,407.2932230464602,4.564187927475928
39,SEAFOOD,827.712,864.5939314848828,4.5597270844241935
21,LINGERIE,523.0,520.6923928511035,4.539735703106408
13,HOME AND KITCHEN II,477.0,476.4165820625816,4.5380212233030734
22,CELEBRATION,392.0,390.6192970392736,4.5369255293892525
16,HOME AND KITCHEN II,638.0,643.2298700194436,4.513702087477606
1,BEAUTY,162.0,301.105307317031,4.498323772273525
11,SEAFOOD,511.0,504.8825534159495,4.450932819111834
31,CELEBRATION,533.0,536.0949415189444,4.4468297539037325
52,LINGERIE,398.0,349.4640774499844,4.437695765102843
11,PLAYERS AND ELECTRONICS,718.0,680.0803580814326,4.413942759833366
10,GROCERY II,269.0,291.7151584272167,4.4095584745605585
52,BABY CARE,0.0,202.74509690086754,4.407502106540599
52,BOOKS,0.0,202.74509690086754,4.407502106540599
32,PREPARED FOODS,570.0,586.6131110065925,4.394975163698139
8,PLAYERS AND ELECTRONICS,986.0,1013.9727310521782,4.391582095184596
6,PLAYERS AND ELECTRONICS,709.0,683.9526441853948,4.388201514228178
4,CELEBRATION,393.0,448.5798303281133,4.33980286117354
37,PLAYERS AND ELECTRONICS,696.0,666.2927906826362,4.337302927829291
24,PET SUPPLIES,821.0,847.4132608352664,4.331345754797398
39,PLAYERS AND ELECTRONICS,554.0,557.2681854260402,4.330296727388113
25,MAGAZINES,396.0,334.8639499633755,4.280029637258854
50,AUTOMOTIVE,513.0,533.2132532528586,4.258345741884907
18,CELEBRATION,388.0,390.8875513451678,4.250915866855995
38,PLAYERS AND ELECTRONICS,521.0,533.4048805238554,4.215590817745322
54,HOME AND KITCHEN II,602.0,645.3841650877739,4.214075070115086
38,SEAFOOD,776.9160007,784.5011705031915,4.194804249833141
18,LADIESWEAR,515.0,539.1482201271267,4.185618244314023
51,LINGERIE,316.0,363.00200742812564,4.1834448697064985
45,LINGERIE,231.0,334.49212215266476,4.14726179715454
50,PET SUPPLIES,651.0,660.1742897877924,4.144444283714108
12,LINGERIE,247.0,324.9478584021505,4.124414355711742
38,MAGAZINES,534.0,501.2719049242771,4.114696492699861
31,LAWN AND GARDEN,239.0,254.98702868262706,4.1011623599411795
30,GROCERY II,252.0,293.5744676193629,4.062189079486143
36,HOME AND KITCHEN II,505.0,487.5516449582137,4.056569099944732
47,LINGERIE,287.0,223.76997355417976,4.021111785896282
46,AUTOMOTIVE,623.0,649.1460138065994,4.020165052085304
41,LINGERIE,444.0,447.57676722263085,4.002960555054188
17,LINGERIE,306.0,311.0923408167901,3.9961841966478096
51,SCHOOL AND OFFICE SUPPLIES,240.0,336.19723945902075,3.975673411541813
21,BEAUTY,245.0,352.5691926666685,3.956478226772935
30,HOME AND KITCHEN I,638.0,666.5039666938526,3.9502033212139636
45,AUTOMOTIVE,803.0,777.5648004176712,3.9317222115016093
23,LADIESWEAR,614.0,608.353138521514,3.920718991023457
29,CELEBRATION,590.0,607.1535388090166,3.916689820330667
36,LINGERIE,157.0,215.05904184562465,3.9128244927565405
52,LADIESWEAR,429.0,457.8746038386986,3.9046628296819725
11,LINGERIE,476.0,460.74145428407445,3.897215607584812
25,PLAYERS AND ELECTRONICS,325.0,348.17981483916,3.8781075834650633
51,MAGAZINES,537.0,525.4965705279169,3.8702386303313934
26,HOME AND KITCHEN II,491.0,484.7730801182693,3.8598018733245287
26,LAWN AND GARDEN,348.0,372.13708015515226,3.8579327408326978
15,LADIESWEAR,419.0,459.78483258292215,3.851002730738646
2,PET SUPPLIES,416.0,452.94451442648926,3.8302194529141396
5,SEAFOOD,504.1019992,504.5133092811076,3.7933224719635597
16,GROCERY II,295.0,296.4930857497754,3.777045635607605
49,BEAUTY,582.0,576.9906679032458,3.766409918773519
21,SEAFOOD,376.0,396.1431871881373,3.7577706659163206
40,LINGERIE,410.0,401.74289747292227,3.7475510280908217
20,CELEBRATION,397.0,418.5147789977909,3.74563636067907
21,CELEBRATION,330.0,299.8473222777847,3.732826984529811
41,SEAFOOD,350.914,361.2760966452162,3.7169481771513104
40,PLAYERS AND ELECTRONICS,488.0,455.50810452839465,3.706160231375179
5,LAWN AND GARDEN,460.0,453.1487726101865,3.703441984255106
24,PLAYERS AND ELECTRONICS,479.0,463.5084872179531,3.6923500664867883
40,BEAUTY,157.0,269.2748043781385,3.671349073548467
53,CELEBRATION,375.0,381.98796243004824,3.6596507999643486
7,PLAYERS AND ELECTRONICS,643.0,640.2684369011332,3.6504254823941436
1,PLAYERS AND ELECTRONICS,366.0,350.4822524049155,3.6352018647795634
37,MAGAZINES,460.0,426.23579144032647,3.610034441713299
35,GROCERY II,273.0,247.5816289652687,3.599749149453767
34,LAWN AND GARDEN,274.0,340.2927837590473,3.588493981820493
28,AUTOMOTIVE,350.0,375.7169816028084,3.5834969969119452
3,BEAUTY,691.0,696.753112363334,3.5763885407636073
29,SEAFOOD,350.0,339.9405720037496,3.5674392151861354
34,CELEBRATION,394.0,360.7998471531906,3.564523924667586
18,LINGERIE,241.0,284.24634978299457,3.5621247172380666
38,LINGERIE,459.0,448.09338153568103,3.561300456002464
17,PLAYERS AND ELECTRONICS,396.0,392.1827455551261,3.553782585122709
46,MAGAZINES,477.0,447.47964869375033,3.5338840909487486
2,MAGAZINES,407.0,391.9167617224905,3.4944124157145766
27,PLAYERS AND ELECTRONICS,458.0,483.7613606937762,3.478616940250059
53,AUTOMOTIVE,478.0,495.77542601150736,3.47040645047392
8,BEAUTY,501.0,486.49446958507303,3.462593279060531
42,PET SUPPLIES,429.0,431.5961671867688,3.4469716136384285
20,AUTOMOTIVE,386.0,396.2280437858351,3.4305857118074687
16,CELEBRATION,276.0,287.35808777504405,3.4243446141068823
52,MAGAZINES,476.0,439.6852882818717,3.4067337451591966
9,LINGERIE,337.0,323.09529215052333,3.40485956137492
29,AUTOMOTIVE,324.0,342.4520820750874,3.402845769411082
13,CELEBRATION,316.0,295.99508515438987,3.4018703273190645
21,AUTOMOTIVE,533.0,522.7604085897899,3.400653820965106
27,LINGERIE,416.0,384.66597800851997,3.374986617918535
41,PET SUPPLIES,633.0,627.760524517908,3.358610910904608
25,CELEBRATION,352.0,341.68365910263145,3.3556979835341134
37,CELEBRATION,418.0,439.0599279842725,3.3451327343867816
6,PET SUPPLIES,462.0,474.4652235644686,3.3401821170148573
31,AUTOMOTIVE,408.0,413.8824201631799,3.332708319378308
31,PLAYERS AND ELECTRONICS,334.0,375.61533656056156,3.323992441650781
54,CELEBRATION,189.0,210.40595421286534,3.3118242144544423
18,BEAUTY,203.0,276.999260205321,3.2951404157663804
39,CELEBRATION,355.0,395.3136363744661,3.27206196310014
41,MAGAZINES,548.0,513.5189589102528,3.2549349344731904
33,BEAUTY,134.0,215.37442773646362,3.2463772481195607
13,PLAYERS AND ELECTRONICS,277.0,265.45049210784083,3.2427431911337012
42,PLAYERS AND ELECTRONICS,454.0,469.8934083589177,3.239068233687849
42,LINGERIE,235.0,281.5733526249542,3.2365507364269464
20,PLAYERS AND ELECTRONICS,285.0,263.7885218725646,3.2318677438300085
53,BEAUTY,207.0,282.89113217376695,3.228195314050549
42,MAGAZINES,448.0,431.2393032525644,3.224644853930603
34,GROCERY II,365.0,341.88148316816023,3.217891738176821
19,LINGERIE,220.0,245.46945862316517,3.209182492890663
2,LINGERIE,274.0,325.00466001936576,3.2087103036172597
12,AUTOMOTIVE,281.0,295.12218715055855,3.187848003167307
11,AUTOMOTIVE,373.0,359.07159407660896,3.179046453826929
3,AUTOMOTIVE,535.0,547.6950071319288,3.164602667175694
28,SEAFOOD,202.0,195.78900036235044,3.1520896783348396
11,BEAUTY,228.0,306.7850726424366,3.151359570143326
12,LADIESWEAR,337.0,339.4997354824453,3.1461505616156358
2,AUTOMOTIVE,303.0,304.873237396188,3.1352491245082
39,BEAUTY,172.0,261.9902479886715,3.125965809132317
9,PET SUPPLIES,377.0,380.2961529901198,3.123102710212439
53,MAGAZINES,170.0,218.61766111069272,3.106209222188007
12,SEAFOOD,185.0,243.06572404566126,3.0948795175003405
30,HOME AND KITCHEN II,421.0,425.12592465783246,3.089111497955958
18,LAWN AND GARDEN,269.0,282.4846890481516,3.0739370652690368
19,CELEBRATION,295.0,283.1459775080293,3.069607821037724
50,MAGAZINES,451.0,440.9472769728484,3.065947732201281
12,PLAYERS AND ELECTRONICS,289.0,273.0099760645063,3.047625500806325
29,LAWN AND GARDEN,283.0,306.3540850947073,3.0475359524940338
5,PET SUPPLIES,164.0,215.96333314429293,3.037637537356484
43,SCHOOL AND OFFICE SUPPLIES,167.0,232.78462626792268,3.0354160879038954
33,AUTOMOTIVE,412.0,438.1344126835701,3.0324555225822643
23,PLAYERS AND ELECTRONICS,278.0,286.01016206407667,3.024413908192691
41,AUTOMOTIVE,353.0,350.79210972165686,3.020064684136531
51,AUTOMOTIVE,385.0,391.2695344571991,3.0198374829494723
50,LAWN AND GARDEN,442.0,453.4128922084283,3.002316292396824
20,LADIESWEAR,200.0,286.48030998373133,2.9987450966577827
23,SEAFOOD,390.6730005,392.24370210172015,2.9973367732122354
26,CELEBRATION,303.0,313.8468531834681,2.976211556332375
15,SEAFOOD,229.0,272.67431060152944,2.97548790658111
54,BOOKS,0.0,135.58613979403745,2.947524778131249
54,SCHOOL AND OFFICE SUPPLIES,0.0,135.58613979403745,2.947524778131249
54,LADIESWEAR,0.0,135.58613979403745,2.947524778131249
54,BABY CARE,0.0,135.58613979403745,2.947524778131249
54,LAWN AND GARDEN,0.0,135.58613979403745,2.947524778131249
53,BOOKS,0.0,135.56877072660424,2.947147189708788
22,PLAYERS AND ELECTRONICS,297.0,289.9894015706905,2.9193670827973928
28,PLAYERS AND ELECTRONICS,236.0,246.08131025762165,2.909095030299418
53,LINGERIE,322.0,312.0058944486578,2.9038132863040573
20,BEAUTY,271.0,283.7814509772516,2.9021202554680796
34,PLAYERS AND ELECTRONICS,305.0,304.99231728652586,2.897051301662992
4,AUTOMOTIVE,165.0,224.3316677761395,2.893721444087526
4,PET SUPPLIES,349.0,361.5932084018492,2.8915191502030164
38,SCHOOL AND OFFICE SUPPLIES,79.0,69.57005313236749,2.890229658112964
4,PLAYERS AND ELECTRONICS,454.0,466.17597535796347,2.8686317758227715
