date,store_nbr,family,onpromotion,predicted_sales
2017-08-23,8,CELEBRATION,0,17.281661324802478
2017-08-23,8,CLEANING,13,1124.415421067403
2017-08-23,8,DAIRY,21,1246.3251101008004
2017-08-23,8,DELI,10,239.6833336781562
2017-08-23,8,EGGS,0,266.76587558494987
2017-08-23,8,FROZEN FOODS,0,154.06443169437458
2017-08-23,8,GROCERY I,48,4379.678488567107
2017-08-23,8,GROCERY II,0,33.71048784153154
2017-08-23,8,HARDWARE,0,3.4285843600976955
2017-08-23,8,HOME AND KITCHEN I,1,36.8337304332073
2017-08-23,8,HOME AND KITCHEN II,2,50.03959644597214
2017-08-23,8,HOME APPLIANCES,0,0.19743535166443535
2017-08-23,8,HOME CARE,5,287.25943972531144
2017-08-23,8,LADIESWEAR,0,24.47029576051317
2017-08-23,8,LAWN AND GARDEN,8,46.21963138733734
2017-08-23,8,LINGERIE,2,19.34875321887853
2017-08-23,8,"LIQUOR,WINE,BEER",5,116.70178052014046
2017-08-23,8,MAGAZINES,0,18.269627036845034
2017-08-23,8,MEATS,0,370.8264207529618
2017-08-23,8,PERSONAL CARE,14,264.8542255277527
2017-08-23,8,PET SUPPLIES,0,17.64091663349058
2017-08-23,8,PLAYERS AND ELECTRONICS,0,18.348031954868215
2017-08-23,8,POULTRY,0,477.3819846658659
2017-08-23,8,PREPARED FOODS,0,141.49273073535133
2017-08-23,8,PRODUCE,237,5950.727663625188
2017-08-23,8,SCHOOL AND OFFICE SUPPLIES,0,1400.0966186825915
2017-08-23,8,SEAFOOD,0,33.31037711476703
2017-08-23,9,AUTOMOTIVE,0,11.56527335623711
2017-08-23,9,BABY CARE,0,0.3527442181692093
2017-08-23,9,BEAUTY,1,7.914144736066736
2017-08-23,9,BEVERAGES,27,2802.660893940306
2017-08-23,9,BOOKS,0,0.19743535166443535
2017-08-23,9,BREAD/BAKERY,8,433.4628557001913
2017-08-23,9,CELEBRATION,0,13.699685472574826
2017-08-23,9,CLEANING,24,1256.5107848710256
2017-08-23,9,DAIRY,138,697.0182509858791
2017-08-23,9,DELI,8,454.7342811262919
2017-08-23,9,EGGS,1,155.35193817105795
2017-08-23,9,FROZEN FOODS,0,107.3743809292811
2017-08-23,9,GROCERY I,63,5114.415885485939
2017-08-23,9,GROCERY II,0,9.922590287035966
2017-08-23,9,HARDWARE,0,1.3742748814088301
2017-08-23,9,HOME AND KITCHEN I,1,43.98461797649142
2017-08-23,9,HOME AND KITCHEN II,1,38.668061371493984
2017-08-23,9,HOME APPLIANCES,0,0.19743535166443535
2017-08-23,9,HOME CARE,10,328.5701858414173
2017-08-23,9,LADIESWEAR,0,8.959668456958324
2017-08-23,9,LAWN AND GARDEN,0,579.5907658610004
2017-08-23,9,LINGERIE,4,8.01865620021326
2017-08-23,9,"LIQUOR,WINE,BEER",4,53.53916304390389
2017-08-23,9,MAGAZINES,0,4.114980803308954
2017-08-23,9,MEATS,0,312.78054396472675
2017-08-23,9,PERSONAL CARE,15,375.71084021008943
2017-08-23,9,PET SUPPLIES,0,6.314928866179433
2017-08-23,9,PLAYERS AND ELECTRONICS,0,6.477831504148016
2017-08-23,9,POULTRY,0,339.94897598873604
2017-08-23,9,PREPARED FOODS,0,96.46674237331449
2017-08-23,9,PRODUCE,2,1431.9612581558083
2017-08-23,9,SCHOOL AND OFFICE SUPPLIES,8,103.63970634751114
2017-08-23,9,SEAFOOD,0,15.548002159632297
2017-08-23,10,AUTOMOTIVE,0,1.3979722484801262
2017-08-23,10,BABY CARE,0,0.19743535166443535
2017-08-23,10,BEAUTY,0,2.4142899763494974
2017-08-23,10,BEVERAGES,15,1141.7742059569396
2017-08-23,10,BOOKS,0,0.19743535166443535
2017-08-23,10,BREAD/BAKERY,4,88.11474947178043
2017-08-23,10,CELEBRATION,0,3.878254023004613
2017-08-23,10,CLEANING,16,630.9483980018966
2017-08-23,10,DAIRY,74,370.331504872203
2017-08-23,10,DELI,4,212.49818556539395
2017-08-23,10,EGGS,1,46.35798929498084
2017-08-23,10,FROZEN FOODS,0,33.149964086973114
2017-08-23,10,GROCERY I,46,2388.1085294305744
2017-08-23,10,GROCERY II,0,4.7387544532964085
2017-08-23,10,HARDWARE,0,0.548666427813757
2017-08-23,10,HOME AND KITCHEN I,0,8.697557124353974
2017-08-23,10,HOME AND KITCHEN II,1,7.685757586928201
2017-08-23,10,HOME APPLIANCES,0,0.29403487525560157
2017-08-23,10,HOME CARE,6,142.9712650378064
2017-08-23,10,LADIESWEAR,0,3.971869821534185
2017-08-23,10,LAWN AND GARDEN,0,1355.7198723850406
2017-08-23,10,LINGERIE,0,116.04597155068632
2017-08-23,10,"LIQUOR,WINE,BEER",1,60.916244011115644
2017-08-23,10,MAGAZINES,0,0.5378627495623636
2017-08-23,10,MEATS,0,169.34978398336452
2017-08-23,10,PERSONAL CARE,10,144.1106220701079
2017-08-23,10,PET SUPPLIES,0,0.924026587895796
2017-08-23,10,PLAYERS AND ELECTRONICS,0,3.282782692733126
2017-08-23,10,POULTRY,0,125.50474391432542
2017-08-23,10,PREPARED FOODS,0,21.817164551672764
2017-08-23,10,PRODUCE,2,261.57382964697587
2017-08-23,10,SCHOOL AND OFFICE SUPPLIES,1,1429.3128212821766
2017-08-23,10,SEAFOOD,0,1.7341306182634586
2017-08-23,11,AUTOMOTIVE,0,6.4505642666684535
2017-08-23,11,BABY CARE,0,0.3170087613349506
2017-08-23,11,BEAUTY,1,5.077333743210954
2017-08-23,11,BEVERAGES,35,3769.5271403555034
2017-08-23,11,BOOKS,0,0.19743535166443535
2017-08-23,11,BREAD/BAKERY,9,604.7400035024273
2017-08-23,11,CELEBRATION,0,12.19172513405229
2017-08-23,11,CLEANING,24,1562.160337087576
2017-08-23,11,DAIRY,128,607.2557405300224
2017-08-23,11,DELI,10,432.770482404844
2017-08-23,11,EGGS,1,220.95229295751483
2017-08-23,11,FROZEN FOODS,0,74.82286449446234
2017-08-23,11,GROCERY I,62,6052.52760175882
2017-08-23,11,GROCERY II,0,23.706103964262944
2017-08-23,11,HARDWARE,0,0.7832854059273922
2017-08-23,11,HOME AND KITCHEN I,1,25.64975595801588
2017-08-23,11,HOME AND KITCHEN II,1,16.96687521652392
2017-08-23,11,HOME APPLIANCES,0,0.288693286423246
2017-08-23,11,HOME CARE,10,459.994185013556
2017-08-23,11,LADIESWEAR,0,9.545281792911917
2017-08-23,11,LAWN AND GARDEN,0,1284.9414650336803
2017-08-23,11,LINGERIE,0,8.677835446057689
2017-08-23,11,"LIQUOR,WINE,BEER",2,39.02206640506886
2017-08-23,11,MAGAZINES,0,2.2218710648568134
2017-08-23,11,MEATS,0,667.202105205916
2017-08-23,11,PERSONAL CARE,14,369.30127801158216
2017-08-23,11,PET SUPPLIES,0,2.423962989818573
2017-08-23,11,PLAYERS AND ELECTRONICS,0,13.647908880969302
2017-08-23,11,POULTRY,0,387.18266038696527
2017-08-23,11,PREPARED FOODS,0,99.57798463330127
2017-08-23,11,PRODUCE,1,1273.6701993205422
2017-08-23,11,SCHOOL AND OFFICE SUPPLIES,7,34.79073068981142
2017-08-23,11,SEAFOOD,0,8.72803152300301
2017-08-23,12,AUTOMOTIVE,0,5.155412305444272
2017-08-23,12,BABY CARE,0,0.19743535166443535
2017-08-23,12,BEAUTY,0,1.4784481209217177
2017-08-23,12,BEVERAGES,16,1370.556340821716
2017-08-23,12,BOOKS,0,0.19743535166443535
2017-08-23,12,BREAD/BAKERY,7,171.1020202797599
2017-08-23,12,CELEBRATION,0,11.820727683037845
2017-08-23,12,CLEANING,18,751.9168220323087
2017-08-23,12,DAIRY,92,413.3805320118413
2017-08-23,12,DELI,6,182.9847705304905
2017-08-23,12,EGGS,1,51.534371485386295
2017-08-23,12,FROZEN FOODS,0,39.884523063454814
2017-08-23,12,GROCERY I,45,2566.157767890228
2017-08-23,12,GROCERY II,0,7.391931386759567
2017-08-23,12,HARDWARE,0,0.3385130871708821
2017-08-23,12,HOME AND KITCHEN I,0,11.949817121132805
2017-08-23,12,HOME AND KITCHEN II,0,18.822256516329773
2017-08-23,12,HOME APPLIANCES,0,0.30410466182497636
2017-08-23,12,HOME CARE,6,160.26481492103295
2017-08-23,12,LADIESWEAR,0,6.775999121927027
2017-08-23,12,LAWN AND GARDEN,0,1401.7169656813367
2017-08-23,12,LINGERIE,4,105.80318763050745
2017-08-23,12,"LIQUOR,WINE,BEER",2,36.91270248656805
2017-08-23,12,MAGAZINES,0,1.4535084432001
2017-08-23,12,MEATS,0,130.84932028713808
2017-08-23,12,PERSONAL CARE,11,166.683789440676
2017-08-23,12,PET SUPPLIES,0,1.4114406145384657
2017-08-23,12,PLAYERS AND ELECTRONICS,0,6.147728188413967
2017-08-23,12,POULTRY,0,137.7135264370845
2017-08-23,12,PREPARED FOODS,0,28.48145077520992
2017-08-23,12,PRODUCE,1,326.07763101050165
2017-08-23,12,SCHOOL AND OFFICE SUPPLIES,5,583.126108766391
2017-08-23,12,SEAFOOD,0,2.871067660344767
2017-08-23,13,AUTOMOTIVE,0,4.5555927054811916
2017-08-23,13,BABY CARE,0,0.19743535166443535
2017-08-23,13,BEAUTY,1,3.746589298080039
2017-08-23,13,BEVERAGES,17,1274.3588815820756
2017-08-23,13,BOOKS,0,0.19743535166443535
2017-08-23,13,BREAD/BAKERY,7,104.9607631552925
2017-08-23,13,CELEBRATION,0,6.44933534765882
2017-08-23,13,CLEANING,17,645.9503725503158
2017-08-23,13,DAIRY,83,292.9226660468437
2017-08-23,13,DELI,1,147.44282746855356
2017-08-23,13,EGGS,1,42.0076020299743
2017-08-23,13,FROZEN FOODS,0,29.3629697126654
2017-08-23,13,GROCERY I,53,2376.2740179268667
2017-08-23,13,GROCERY II,0,13.982679738553843
2017-08-23,13,HARDWARE,0,0.2987321593893391
2017-08-23,13,HOME AND KITCHEN I,0,14.28538456402939
2017-08-23,13,HOME AND KITCHEN II,0,8.527506779562298
2017-08-23,13,HOME APPLIANCES,0,0.19743535166443535
2017-08-23,13,HOME CARE,8,118.39364070101706
2017-08-23,13,LADIESWEAR,0,1.4217076266011712
2017-08-23,13,LAWN AND GARDEN,0,1401.7169656813367
2017-08-23,13,LINGERIE,0,2.432033549092039
2017-08-23,13,"LIQUOR,WINE,BEER",1,44.285051956675325
2017-08-23,13,MAGAZINES,0,0.9566620587223859
2017-08-23,13,MEATS,0,126.99144485224222
2017-08-23,13,PERSONAL CARE,10,171.10658985540516
2017-08-23,13,PET SUPPLIES,0,0.5804227207036741
2017-08-23,13,PLAYERS AND ELECTRONICS,0,4.785150985897334
2017-08-23,13,POULTRY,0,71.75876026795703
2017-08-23,13,PREPARED FOODS,0,19.715917146350566
2017-08-23,13,PRODUCE,2,203.85111535773785
2017-08-23,13,SCHOOL AND OFFICE SUPPLIES,10,783.9620941389455
2017-08-23,13,SEAFOOD,0,1.2277601582237925
2017-08-23,14,AUTOMOTIVE,0,3.424459540870674
2017-08-23,14,BABY CARE,0,0.19743535166443535
2017-08-23,14,BEAUTY,0,2.167346597793212
2017-08-23,14,BEVERAGES,22,1287.6716505151094
2017-08-23,14,BOOKS,0,0.19743535166443535
2017-08-23,14,BREAD/BAKERY,7,151.10790720651556
2017-08-23,14,CELEBRATION,0,9.196245285911026
2017-08-23,14,CLEANING,16,817.2143094479541
2017-08-23,14,DAIRY,81,398.8957874706182
2017-08-23,14,DELI,2,248.5393704555492
2017-08-23,14,EGGS,1,32.08659856016587
2017-08-23,14,FROZEN FOODS,0,37.91504467198326
2017-08-23,14,GROCERY I,52,2415.874565371133
2017-08-23,14,GROCERY II,0,5.53343871887731
2017-08-23,14,HARDWARE,0,0.31457611838777866
2017-08-23,14,HOME AND KITCHEN I,0,8.29241684712332
2017-08-23,14,HOME AND KITCHEN II,1,19.269412702836473
2017-08-23,14,HOME APPLIANCES,0,0.288693286423246
2017-08-23,14,HOME CARE,6,164.1403045379374
2017-08-23,14,LADIESWEAR,0,1.0009321546902068
2017-08-23,14,LAWN AND GARDEN,0,1401.7169656813367
2017-08-23,14,LINGERIE,0,4.548293114258225
2017-08-23,14,"LIQUOR,WINE,BEER",0,19.890908425776345
2017-08-23,14,MAGAZINES,0,2.0574320584857193
2017-08-23,14,MEATS,0,161.72945632820955
2017-08-23,14,PERSONAL CARE,13,234.66811752913011
2017-08-23,14,PET SUPPLIES,0,0.9438864154298917
2017-08-23,14,PLAYERS AND ELECTRONICS,0,4.662168321843127
2017-08-23,14,POULTRY,0,68.55447483600015
2017-08-23,14,PREPARED FOODS,0,81.41243349009464
2017-08-23,14,PRODUCE,2,342.9808297100544
2017-08-23,14,SCHOOL AND OFFICE SUPPLIES,4,1084.8594962256327
2017-08-23,14,SEAFOOD,0,4.087627202338345
2017-08-23,15,AUTOMOTIVE,0,3.6679323426454533
2017-08-23,15,BABY CARE,0,0.8823357467132235
2017-08-23,15,BEAUTY,0,3.6433416014435624
2017-08-23,15,BEVERAGES,31,1501.2909790081064
2017-08-23,15,BOOKS,0,0.19743535166443535
2017-08-23,15,BREAD/BAKERY,4,135.2064255375326
2017-08-23,15,CELEBRATION,0,3.7693252701785345
2017-08-23,15,CLEANING,21,744.6796717572804
2017-08-23,15,DAIRY,98,359.46452968376684
2017-08-23,15,DELI,5,210.28027498186307
2017-08-23,15,EGGS,3,96.32660095806357
2017-08-23,15,FROZEN FOODS,1,60.24904544841872
2017-08-23,15,GROCERY I,62,2497.139886780595
2017-08-23,15,GROCERY II,0,7.093199313299111
2017-08-23,15,HARDWARE,0,1.3091935255722256
2017-08-23,15,HOME AND KITCHEN I,1,10.990730113399236
2017-08-23,15,HOME AND KITCHEN II,1,16.90540590592252
2017-08-23,15,HOME APPLIANCES,0,0.30410466182497636
2017-08-23,15,HOME CARE,10,174.65755138022533
2017-08-23,15,LADIESWEAR,0,6.315052786235372
2017-08-23,15,LAWN AND GARDEN,0,1386.179150125781
2017-08-23,15,LINGERIE,0,30.66507428897358
2017-08-23,15,"LIQUOR,WINE,BEER",4,24.909656643796417
2017-08-23,15,MAGAZINES,0,1.7414682652961142
2017-08-23,15,MEATS,0,120.68641080341946
2017-08-23,15,PERSONAL CARE,13,166.0688008759446
2017-08-23,15,PET SUPPLIES,0,0.924026587895796
2017-08-23,15,PLAYERS AND ELECTRONICS,0,4.542457013251234
2017-08-23,15,POULTRY,2,99.54909979639056
2017-08-23,15,PREPARED FOODS,1,38.44748799565555
2017-08-23,15,PRODUCE,1,587.2721294370317
2017-08-23,15,SCHOOL AND OFFICE SUPPLIES,8,1042.7614746901072
2017-08-23,15,SEAFOOD,0,4.414589591153102
2017-08-23,16,AUTOMOTIVE,0,4.482529626026542
2017-08-23,16,BABY CARE,0,0.3170087613349506
2017-08-23,16,BEAUTY,0,1.5186491005155682
2017-08-23,16,BEVERAGES,20,1155.4019866815752
2017-08-23,16,BOOKS,0,0.19743535166443535
2017-08-23,16,BREAD/BAKERY,6,137.5427928501394
2017-08-23,16,CELEBRATION,0,4.887883299965252
2017-08-23,16,CLEANING,16,691.4030749468105
2017-08-23,16,DAIRY,82,417.5740354104761
2017-08-23,16,DELI,6,133.4793482409404
2017-08-23,16,EGGS,1,109.38569104680248
2017-08-23,16,FROZEN FOODS,0,34.36642638081851
2017-08-23,16,GROCERY I,48,1920.0345568397288
2017-08-23,16,GROCERY II,0,4.991461202423982
2017-08-23,16,HARDWARE,0,0.30696988836885747
2017-08-23,16,HOME AND KITCHEN I,0,11.752960597103991
2017-08-23,16,HOME AND KITCHEN II,1,12.870216681181548
2017-08-23,16,HOME APPLIANCES,0,0.30696988836885747
2017-08-23,16,HOME CARE,5,145.8283719881658
2017-08-23,16,LADIESWEAR,0,0.19743535166443535
2017-08-23,16,LAWN AND GARDEN,0,1399.2268245067332
2017-08-23,16,LINGERIE,0,31.787627697452113
2017-08-23,16,"LIQUOR,WINE,BEER",1,34.57395870370971
2017-08-23,16,MAGAZINES,0,1.4255842026182934
2017-08-23,16,MEATS,0,52.26306636103636
2017-08-23,16,PERSONAL CARE,8,120.9915390616192
2017-08-23,16,PET SUPPLIES,0,1.0009321546902068
2017-08-23,16,PLAYERS AND ELECTRONICS,0,2.837375646833434
2017-08-23,16,POULTRY,0,65.52511500443251
2017-08-23,16,PREPARED FOODS,0,31.923922844244917
2017-08-23,16,PRODUCE,0,499.89689866045245
2017-08-23,16,SCHOOL AND OFFICE SUPPLIES,0,1384.597863828371
2017-08-23,16,SEAFOOD,0,1.0563286299094468
2017-08-23,17,AUTOMOTIVE,0,8.0896454860598
2017-08-23,17,BABY CARE,0,0.7592312495123152
2017-08-23,17,BEAUTY,1,2.8124652887647406
2017-08-23,17,BEVERAGES,19,2325.179138638795
2017-08-23,17,BOOKS,0,0.19743535166443535
2017-08-23,17,BREAD/BAKERY,10,268.5882740216743
2017-08-23,17,CELEBRATION,0,6.060993479033969
2017-08-23,17,CLEANING,15,915.9338338692969
2017-08-23,17,DAIRY,118,995.3535338821553
2017-08-23,17,DELI,8,394.6445485028522
2017-08-23,17,EGGS,1,142.5245513323087
2017-08-23,17,FROZEN FOODS,0,91.49603596865137
2017-08-23,17,GROCERY I,54,3758.9307450438323
2017-08-23,17,GROCERY II,0,14.920984129391554
2017-08-23,17,HARDWARE,0,1.5083499379373888
2017-08-23,17,HOME AND KITCHEN I,0,21.710774359787067
2017-08-23,17,HOME AND KITCHEN II,1,23.042193155085634
2017-08-23,17,HOME APPLIANCES,0,0.30410466182497636
2017-08-23,17,HOME CARE,9,226.5451625688326
2017-08-23,17,LADIESWEAR,0,0.3362818373833461
2017-08-23,17,LAWN AND GARDEN,0,1399.2268245067332
2017-08-23,17,LINGERIE,4,8.580867278381392
2017-08-23,17,"LIQUOR,WINE,BEER",1,40.825303107605876
2017-08-23,17,MAGAZINES,0,4.272775628490977
2017-08-23,17,MEATS,0,230.4580102082779
2017-08-23,17,PERSONAL CARE,11,214.70809285644603
2017-08-23,17,PET SUPPLIES,0,2.266931424113225
2017-08-23,17,PLAYERS AND ELECTRONICS,0,8.112613568896375
2017-08-23,17,POULTRY,0,277.14711513722057
2017-08-23,17,PREPARED FOODS,0,57.78198804249234
2017-08-23,17,PRODUCE,1,1171.1255906494252
2017-08-23,17,SCHOOL AND OFFICE SUPPLIES,5,65.48184122966832
2017-08-23,17,SEAFOOD,0,11.584243868804567
2017-08-23,18,AUTOMOTIVE,0,3.323287453473769
2017-08-23,18,BABY CARE,0,0.9759829173333554
2017-08-23,18,BEAUTY,1,4.399610186970391
2017-08-23,18,BEVERAGES,23,1762.582702367906
2017-08-23,18,BOOKS,0,0.19743535166443535
2017-08-23,18,BREAD/BAKERY,9,486.12047591993024
2017-08-23,18,CELEBRATION,0,8.271724131811451
2017-08-23,18,CLEANING,20,462.8849977216235
2017-08-23,18,DAIRY,140,645.0589488684258
2017-08-23,18,DELI,9,176.16632803892472
2017-08-23,18,EGGS,1,150.934424127982
2017-08-23,18,FROZEN FOODS,0,47.10041097470469
2017-08-23,18,GROCERY I,55,2313.5683866655972
2017-08-23,18,GROCERY II,0,11.734435919286598
2017-08-23,18,HARDWARE,0,0.9590315137406143
2017-08-23,18,HOME AND KITCHEN I,0,19.08595112414721
2017-08-23,18,HOME AND KITCHEN II,0,18.23791246893115
2017-08-23,18,HOME APPLIANCES,0,0.288693286423246
2017-08-23,18,HOME CARE,7,146.1128955580155
2017-08-23,18,LADIESWEAR,0,8.25880651041028
2017-08-23,18,LAWN AND GARDEN,0,1318.329121989241
2017-08-23,18,LINGERIE,4,47.920991479953436
2017-08-23,18,"LIQUOR,WINE,BEER",3,51.37498258128536
2017-08-23,18,MAGAZINES,0,2.2746748715858125
2017-08-23,18,MEATS,0,79.62988334708689
2017-08-23,18,PERSONAL CARE,10,130.8889965387973
2017-08-23,18,PET SUPPLIES,0,3.328478304303538
2017-08-23,18,PLAYERS AND ELECTRONICS,0,6.392521338707843
2017-08-23,18,POULTRY,0,147.29208709524764
2017-08-23,18,PREPARED FOODS,0,52.46651369217834
2017-08-23,18,PRODUCE,2,1297.9382710495506
2017-08-23,18,SCHOOL AND OFFICE SUPPLIES,6,47.07930240692639
2017-08-23,18,SEAFOOD,0,11.783714974682399
2017-08-23,19,AUTOMOTIVE,0,5.69357874640377
2017-08-23,19,BABY CARE,0,0.6357850074167516
2017-08-23,19,BEAUTY,1,3.3369568246896524
2017-08-23,19,BEVERAGES,19,2250.892701427232
2017-08-23,19,BOOKS,0,0.19743535166443535
2017-08-23,19,BREAD/BAKERY,4,148.41129825817345
2017-08-23,19,CELEBRATION,0,6.1899298331697254
2017-08-23,19,CLEANING,16,741.0815268742035
2017-08-23,19,DAIRY,90,338.9954114701068
2017-08-23,19,DELI,7,252.2811288450574
2017-08-23,19,EGGS,1,47.27057207629167
2017-08-23,19,FROZEN FOODS,0,34.59541315280442
2017-08-23,19,GROCERY I,53,2948.7502484646952
2017-08-23,19,GROCERY II,0,16.75608406207249
2017-08-23,19,HARDWARE,0,1.3741500718660224
2017-08-23,19,HOME AND KITCHEN I,0,11.645252970176307
2017-08-23,19,HOME AND KITCHEN II,0,17.002996598841857
2017-08-23,19,HOME APPLIANCES,0,0.2987321593893391
2017-08-23,19,HOME CARE,8,150.74652842380237
2017-08-23,19,LADIESWEAR,0,7.678182808376205
2017-08-23,19,LAWN AND GARDEN,0,1386.179150125781
2017-08-23,19,LINGERIE,0,5.212200173228315
2017-08-23,19,"LIQUOR,WINE,BEER",0,40.08979782091191
2017-08-23,19,MAGAZINES,0,2.7410379523340307
2017-08-23,19,MEATS,0,125.51209863808367
2017-08-23,19,PERSONAL CARE,12,145.27140604196407
2017-08-23,19,PET SUPPLIES,0,1.3925411248769626
2017-08-23,19,PLAYERS AND ELECTRONICS,0,4.969570283403845
2017-08-23,19,POULTRY,0,94.6979240794893
2017-08-23,19,PREPARED FOODS,0,22.201907818855872
2017-08-23,19,PRODUCE,1,367.51406913885796
2017-08-23,19,SCHOOL AND OFFICE SUPPLIES,1,1053.7945229657525
2017-08-23,19,SEAFOOD,0,4.696962520913729
2017-08-23,20,AUTOMOTIVE,0,7.366524151303464
2017-08-23,20,BABY CARE,0,0.29403487525560157
2017-08-23,20,BEAUTY,0,5.2062867639299775
2017-08-23,20,BEVERAGES,27,3117.272759926839
2017-08-23,20,BOOKS,0,0.19743535166443535
2017-08-23,20,BREAD/BAKERY,8,388.8266053704802
2017-08-23,20,CELEBRATION,0,7.074706182927477
2017-08-23,20,CLEANING,25,945.0886656687609
2017-08-23,20,DAIRY,139,726.8240169085541
2017-08-23,20,DELI,9,500.51031960295813
2017-08-23,20,EGGS,1,78.03960178410935
2017-08-23,20,FROZEN FOODS,0,70.01869647196563
2017-08-23,20,GROCERY I,64,4130.793890666282
2017-08-23,20,GROCERY II,0,11.031133739759396
2017-08-23,20,HARDWARE,0,0.575463827570095
2017-08-23,20,HOME AND KITCHEN I,1,18.54683719131826
2017-08-23,20,HOME AND KITCHEN II,1,15.479772888344733
2017-08-23,20,HOME APPLIANCES,0,0.19743535166443535
2017-08-23,20,HOME CARE,8,261.27239718398295
2017-08-23,20,LADIESWEAR,0,1.524850927290707
2017-08-23,20,LAWN AND GARDEN,0,237.9336271848939
2017-08-23,20,LINGERIE,0,5.22451215506383
2017-08-23,20,"LIQUOR,WINE,BEER",2,51.950256316912665
2017-08-23,20,MAGAZINES,0,1.7365587996976626
2017-08-23,20,MEATS,0,272.7832190980808
2017-08-23,20,PERSONAL CARE,11,299.49712471695364
2017-08-23,20,PET SUPPLIES,0,3.779915843083973
2017-08-23,20,PLAYERS AND ELECTRONICS,0,6.50395304408344
2017-08-23,20,POULTRY,1,220.47586081978946
2017-08-23,20,PREPARED FOODS,0,57.04329377919434
2017-08-23,20,PRODUCE,1,989.6295626843598
2017-08-23,20,SCHOOL AND OFFICE SUPPLIES,9,99.1174687410679
2017-08-23,20,SEAFOOD,0,13.2674580424993
2017-08-23,21,AUTOMOTIVE,0,9.633919449330454
2017-08-23,21,BABY CARE,0,0.5482832123422158
2017-08-23,21,BEAUTY,0,4.1157406945797685
2017-08-23,21,BEVERAGES,23,2573.8270955505245
2017-08-23,21,BOOKS,0,0.19743535166443535
2017-08-23,21,BREAD/BAKERY,9,380.8890044848494
2017-08-23,21,CELEBRATION,0,6.172968663838408
2017-08-23,21,CLEANING,28,955.9308669654667
2017-08-23,21,DAIRY,124,694.4137381297369
2017-08-23,21,DELI,9,258.8834431410931
2017-08-23,21,EGGS,1,255.81940054430854
2017-08-23,21,FROZEN FOODS,1,87.12182678493356
2017-08-23,21,GROCERY I,59,3282.1146777996532
2017-08-23,21,GROCERY II,0,15.883025407638513
2017-08-23,21,HARDWARE,0,0.5378627495623636
2017-08-23,21,HOME AND KITCHEN I,0,33.16003258571219
2017-08-23,21,HOME AND KITCHEN II,2,29.559582418077667
2017-08-23,21,HOME APPLIANCES,0,0.30259683930379144
2017-08-23,21,HOME CARE,8,247.63493197082158
2017-08-23,21,LADIESWEAR,0,3.83984033904362
2017-08-23,21,LAWN AND GARDEN,0,1165.0558665635306
2017-08-23,21,LINGERIE,0,9.106109831828343
2017-08-23,21,"LIQUOR,WINE,BEER",3,91.44529887193875
2017-08-23,21,MAGAZINES,0,2.2035636431860413
2017-08-23,21,MEATS,0,109.78479035833513
2017-08-23,21,PERSONAL CARE,11,217.62472764231748
2017-08-23,21,PET SUPPLIES,0,2.621503769068237
2017-08-23,21,PLAYERS AND ELECTRONICS,0,5.494222957224729
2017-08-23,21,POULTRY,0,148.08501461248915
2017-08-23,21,PREPARED FOODS,0,131.2774373440219
2017-08-23,21,PRODUCE,2,1107.5857928820783
2017-08-23,21,SCHOOL AND OFFICE SUPPLIES,0,1324.9273344836058
2017-08-23,21,SEAFOOD,0,6.052705665716171
2017-08-23,22,AUTOMOTIVE,0,4.380343043805499
2017-08-23,22,BABY CARE,0,0.30696988836885747
2017-08-23,22,BEAUTY,0,2.4155575925815977
2017-08-23,22,BEVERAGES,19,1594.8336299419027
2017-08-23,22,BOOKS,0,0.19743535166443535
2017-08-23,22,BREAD/BAKERY,2,115.905701889933
2017-08-23,22,CELEBRATION,0,7.109539363376797
2017-08-23,22,CLEANING,18,714.2530252397422
2017-08-23,22,DAIRY,95,308.43589328356273
2017-08-23,22,DELI,7,136.6370450563703
2017-08-23,22,EGGS,1,44.44497905849679
2017-08-23,22,FROZEN FOODS,0,51.217302317629226
2017-08-23,22,GROCERY I,51,2520.25114734313
2017-08-23,22,GROCERY II,0,8.387990687373723
2017-08-23,22,HARDWARE,0,0.8352790611212544
2017-08-23,22,HOME AND KITCHEN I,0,21.745182150254994
2017-08-23,22,HOME AND KITCHEN II,0,18.94629388858388
2017-08-23,22,HOME APPLIANCES,0,0.19743535166443535
2017-08-23,22,HOME CARE,6,157.4934721144538
2017-08-23,22,LADIESWEAR,0,0.6750479825263219
2017-08-23,22,LAWN AND GARDEN,0,1376.2707989703065
2017-08-23,22,LINGERIE,0,4.3923050704783995
2017-08-23,22,"LIQUOR,WINE,BEER",2,76.99882447767747
2017-08-23,22,MAGAZINES,0,2.704595380337525
2017-08-23,22,MEATS,0,113.44662941853089
2017-08-23,22,PERSONAL CARE,8,141.9707312399209
2017-08-23,22,PET SUPPLIES,0,1.3091935255722256
2017-08-23,22,PLAYERS AND ELECTRONICS,0,5.220225563432113
2017-08-23,22,POULTRY,0,158.34001073458597
2017-08-23,22,PREPARED FOODS,0,24.503554967969784
2017-08-23,22,PRODUCE,2,416.13467091281154
2017-08-23,22,SCHOOL AND OFFICE SUPPLIES,2,383.5881958790585
2017-08-23,22,SEAFOOD,0,2.321604959708833
2017-08-23,23,AUTOMOTIVE,0,1.7704449308032895
2017-08-23,23,BABY CARE,0,0.19743535166443535
2017-08-23,23,BEAUTY,2,3.1475575338586648
2017-08-23,23,BEVERAGES,12,1330.1422464125967
